"","standardised_banerjee_profit","banerjee_treatment"
"6009",0,0
"6010",332.822556573311,0
"6011",20.3680470819604,0
"6012",79.52205616042,0
"6013",390.026433484349,0
"6014",53.3036125761943,0
"6015",0,0
"6016",247.016741206754,0
"6017",87.1059034781712,0
"6018",82.3389137355847,0
"6019",54.6037006878088,0
"6020",0,0
"6021",20.8014097858319,0
"6022",12.9792129809514,0
"6023",0,0
"6024",42.6862263313426,0
"6025",419.061734643739,0
"6026",0,0
"6027",0,0
"6028",0,0
"6029",0,0
"6030",0,0
"6031",0,0
"6032",0,0
"6033",0,0
"6034",0,0
"6035",0,0
"6036",0,0
"6037",0,0
"6038",0,0
"6039",0,0
"6040",0,0
"6041",0,0
"6042",0,0
"6043",0,0
"6044",0,0
"6045",0,0
"6046",0,0
"6047",0,0
"6048",0,0
"6049",0,0
"6050",0,0
"6051",0,0
"6052",0,0
"6053",0,0
"6054",0,0
"6055",0,0
"6056",0,0
"6057",0,0
"6058",0,0
"6059",0,0
"6060",0,0
"6061",0,0
"6062",0,0
"6063",0,0
"6064",0,0
"6065",0,0
"6066",0,0
"6067",0,0
"6068",0,0
"6069",0,0
"6070",0,0
"6071",0,0
"6072",0,0
"6073",0,0
"6074",0,0
"6075",0,0
"6076",65.0044055807248,0
"6077",0,0
"6078",-90.1394424052717,0
"6079",175.078532364085,0
"6080",-918.728932207577,0
"6081",139.846144539333,0
"6082",83.2056391433277,0
"6083",-6327.09547652388,0
"6084",0,0
"6085",0,1
"6086",0,1
"6087",0,1
"6088",0,1
"6089",0,1
"6090",0,1
"6091",0,1
"6092",0,1
"6093",0,1
"6094",0,1
"6095",0,1
"6096",0,1
"6097",0,1
"6098",0,1
"6099",0,1
"6100",0,1
"6101",0,1
"6102",0,1
"6103",0,1
"6104",0,1
"6105",0,1
"6106",0,1
"6107",0,1
"6108",0,1
"6109",0,1
"6110",0,1
"6111",0,1
"6112",0,1
"6113",0,1
"6114",0,1
"6115",0,1
"6116",0,1
"6117",0,1
"6118",0,1
"6119",0,1
"6120",0,1
"6121",0,1
"6122",0,1
"6123",0,1
"6124",953.397948517297,1
"6125",127.841997642092,1
"6126",0,1
"6127",4.11694568677924,1
"6128",0,1
"6129",762.718358813838,1
"6130",-86.6725407742997,1
"6131",0,1
"6132",132.262297221581,1
"6133",0,1
"6134",40.3460677304365,1
"6135",1.73345081548599,1
"6136",108.340675967875,1
"6137",117.007930045305,1
"6138",93.1729813323722,1
"6139",71.5048461387973,1
"6140",116.574567341433,1
"6141",0,1
"6142",836.390018471992,1
"6143",185.825927420099,1
"6144",88.5143322657536,1
"6145",-21.4514538416392,1
"6146",0,1
"6147",60.1940795677512,1
"6148",0,1
"6149",287.492817748352,1
"6150",229.682233051894,1
"6151",0,1
"6152",0,0
"6153",0,0
"6154",0,0
"6155",0,0
"6156",0,0
"6157",0,0
"6158",0,0
"6159",0,0
"6160",0,0
"6161",0,0
"6162",0,0
"6163",0,0
"6164",0,0
"6165",0,0
"6166",0,0
"6167",0,0
"6168",0,0
"6169",0,0
"6170",0,0
"6171",0,0
"6172",0,0
"6173",0,0
"6174",0,0
"6175",0,0
"6176",0,0
"6177",0,0
"6178",0,0
"6179",0,0
"6180",103.920376388385,0
"6181",3.94360060523064,0
"6182",-125.675184122735,0
"6183",23.9649575240939,0
"6184",0,0
"6185",87.7559475339785,0
"6186",175.425222527183,0
"6187",190.679589703459,0
"6188",95.7731575556012,0
"6189",45.5030839065074,0
"6190",346.690163097199,0
"6191",346.690163097199,0
"6192",130.875536569193,0
"6193",117.007930045305,0
"6194",18.2445698329901,0
"6195",43.3362703871499,0
"6196",0,1
"6197",0,1
"6198",0,1
"6199",0,1
"6200",0,1
"6201",0,1
"6202",0,1
"6203",32.9355654942339,1
"6204",0,1
"6205",0,1
"6206",0,1
"6207",0,1
"6208",0,1
"6209",0,1
"6210",0,1
"6211",0,1
"6212",0,1
"6213",0,1
"6214",0,1
"6215",0,1
"6216",0,1
"6217",0,1
"6218",0,1
"6219",0,1
"6220",0,1
"6221",0,1
"6222",0,1
"6223",0,1
"6224",0,1
"6225",0,1
"6226",0,1
"6227",0,1
"6228",0,1
"6229",0,1
"6230",0,1
"6231",0,1
"6232",0,1
"6233",0,1
"6234",0,1
"6235",0,1
"6236",0,1
"6237",0,1
"6238",0,1
"6239",447.143637854612,1
"6240",0,1
"6241",0,1
"6242",52.2202058165156,1
"6243",168.968118239497,1
"6244",0,1
"6245",0,1
"6246",0,1
"6247",-205.847284338962,1
"6248",0,1
"6249",243.766520927718,1
"6250",0,1
"6251",0,1
"6252",0,1
"6253",104.00704892916,1
"6254",86.6725407742997,1
"6255",86.6725407742997,1
"6256",0,1
"6257",195.013216742174,1
"6258",51.9601881941927,1
"6259",100.756828650123,1
"6260",0,1
"6261",0,1
"6262",147.34331931631,1
"6263",7.36716596581548,1
"6264",170.311542621499,1
"6265",0,1
"6266",0,1
"6267",485.366228336078,1
"6268",0,1
"6269",0,1
"6270",9.96734218904447,1
"6271",0,1
"6272",0,1
"6273",121.34155708402,1
"6274",0,1
"6275",0,1
"6276",25.6550720691927,1
"6277",0,1
"6278",1037.90367577224,1
"6279",0,1
"6280",0,0
"6281",0,1
"6282",34.9723702024299,1
"6283",0,1
"6284",0,1
"6285",25.9584259619028,1
"6286",17.3345081548599,1
"6287",0,1
"6288",0,1
"6289",0,1
"6290",0,1
"6291",0,1
"6292",0,1
"6293",0,1
"6294",0,1
"6295",0,1
"6296",0,1
"6297",0,1
"6298",0,1
"6299",0,1
"6300",0,1
"6301",0,1
"6302",0,1
"6303",0,1
"6304",0,1
"6305",0,1
"6306",0,1
"6307",0,1
"6308",0,1
"6309",0,1
"6310",9.20895745726935,1
"6311",3.25022027903624,1
"6312",0,1
"6313",0,1
"6314",0,1
"6315",-4.33362703871499,1
"6316",-39.0026433484349,1
"6317",0,1
"6318",0,1
"6319",-69.0130105915362,1
"6320",186.345962664744,1
"6321",0,1
"6322",60.8874598939456,1
"6323",0,1
"6324",119.564769998146,1
"6325",160.344200432454,1
"6326",213.214450304777,1
"6327",280.819032108731,1
"6328",859.791604481053,1
"6329",222.315067086079,1
"6330",195.013216742174,1
"6331",155.143847985997,1
"6332",154.277122578254,1
"6333",122.208282491763,1
"6334",150.203513161861,1
"6335",0,1
"6336",0,1
"6337",0,1
"6338",0,1
"6339",0,1
"6340",0,1
"6341",0,1
"6342",0,1
"6343",0,1
"6344",0,1
"6345",0,1
"6346",0,1
"6347",0,1
"6348",0,1
"6349",0,1
"6350",0,1
"6351",0,1
"6352",0,1
"6353",0,1
"6354",0,1
"6355",0,1
"6356",0,1
"6357",0,1
"6358",0,1
"6359",0,1
"6360",214.514538416392,0
"6361",0,0
"6362",0,0
"6363",0,0
"6364",0,0
"6365",0,0
"6366",0,0
"6367",45.0697212026359,0
"6368",-2166.81351935749,0
"6369",237.04939901771,0
"6370",49.2300031598022,0
"6371",0,0
"6372",108.340675967875,0
"6373",58.0272660483937,0
"6374",-15.1676946355025,0
"6375",0,0
"6376",130.00881116145,0
"6377",260.017622322899,0
"6378",0,0
"6379",0,0
"6380",0,0
"6381",0,0
"6382",-8.66725407742997,0
"6383",0,0
"6384",0,0
"6385",0,0
"6386",0,0
"6387",0,0
"6388",264.784612065486,0
"6389",0,0
"6390",0,0
"6391",0,0
"6392",0,0
"6393",0,0
"6394",0,0
"6395",0,0
"6396",0,0
"6397",0,0
"6398",0,0
"6399",0,0
"6400",0,0
"6401",0,0
"6402",0,0
"6403",0,0
"6404",0,0
"6405",0,0
"6406",0,0
"6407",0,1
"6408",109.207401375618,1
"6409",741.050223620263,1
"6410",52.0035244645798,1
"6411",44.8963761210873,1
"6412",0,1
"6413",-173.345081548599,1
"6414",130.00881116145,1
"6415",99.2400591865732,1
"6416",277.352130477759,1
"6417",121.34155708402,1
"6418",84.2457096326193,1
"6419",325.022027903624,1
"6420",351.977188084431,1
"6421",138.67606523888,1
"6422",259.23756945593,1
"6423",251.350368245469,1
"6424",0,1
"6425",0,1
"6426",0,1
"6427",0,1
"6428",0,1
"6429",0,1
"6430",0,1
"6431",0,1
"6432",0,1
"6433",0,1
"6434",0,1
"6435",0,1
"6436",0,1
"6437",0,1
"6438",0,1
"6439",0,1
"6440",515.701617607083,1
"6441",20.7147372450576,1
"6442",260.017622322899,1
"6443",260.017622322899,1
"6444",0,1
"6445",1034.87013684514,1
"6446",426.862263313426,1
"6447",57.550567074135,1
"6448",212.347724897034,1
"6449",0,1
"6450",19761.3392965403,1
"6451",0,1
"6452",0,1
"6453",0,1
"6454",0,1
"6455",0,1
"6456",0,1
"6457",0,1
"6458",0,1
"6459",0,1
"6460",0,1
"6461",0,1
"6462",0,1
"6463",0,1
"6464",0,1
"6465",0,1
"6466",0,1
"6467",0,1
"6468",0,1
"6469",0,1
"6470",0,1
"6471",0,1
"6472",0,1
"6473",0,1
"6474",0,1
"6475",0,1
"6476",0,1
"6477",0,1
"6478",0,1
"6479",0,1
"6480",0,1
"6481",0,1
"6482",0,1
"6483",0,1
"6484",0,1
"6485",0,1
"6486",0,1
"6487",0,1
"6488",0,0
"6489",6.06707785420098,0
"6490",12.134155708402,0
"6491",131.308899273064,0
"6492",257.850808803542,0
"6493",0,0
"6494",0,0
"6495",0,0
"6496",0,0
"6497",0,0
"6498",0,0
"6499",0,0
"6500",0,0
"6501",0,0
"6502",0,0
"6503",0,0
"6504",0,0
"6505",0,0
"6506",0,0
"6507",0,0
"6508",0,0
"6509",0,0
"6510",162.727695303748,0
"6511",0,0
"6512",0,0
"6513",0,1
"6514",0,1
"6515",0,1
"6516",0,1
"6517",0,1
"6518",0,1
"6519",0,1
"6520",0,1
"6521",0,1
"6522",0,1
"6523",0,1
"6524",0,1
"6525",0,1
"6526",0,1
"6527",0,1
"6528",0,0
"6529",0,1
"6530",0,1
"6531",0,1
"6532",0,1
"6533",0,1
"6534",0,1
"6535",0,1
"6536",54.1703379839373,1
"6537",0,1
"6538",426.992272124588,1
"6539",94.9064321478582,1
"6540",279.128917563632,1
"6541",0,1
"6542",120.258150324341,1
"6543",122.641645195634,1
"6544",294.253275928748,1
"6545",0,1
"6546",0,1
"6547",0,1
"6548",171.178268029242,1
"6549",0,1
"6550",0,1
"6551",48.3199414816721,1
"6552",354.707373118822,1
"6553",587.769835260914,1
"6554",0,1
"6555",0,1
"6556",17.3345081548599,1
"6557",221.014978974464,1
"6558",0,1
"6559",0,0
"6560",0,1
"6561",0,0
"6562",0,0
"6563",0,1
"6564",0,0
"6565",0,0
"6566",0,1
"6567",3807.09135351112,1
"6568",0,1
"6569",0,0
"6570",0,1
"6571",10.8340675967875,0
"6572",14.2359648221787,1
"6573",0,1
"6574",0,1
"6575",0,1
"6576",0,0
"6577",84.0723645510707,0
"6578",970.732456672157,0
"6579",392.843291059513,0
"6580",0,0
"6581",-43.3362703871499,0
"6582",0,0
"6583",247.016741206754,0
"6584",0,0
"6585",0,0
"6586",0,0
"6587",0,0
"6588",351.890515543657,0
"6589",286.019384555189,0
"6590",140.842878758237,0
"6591",13.000881116145,0
"6592",0,0
"6593",163.161058007619,0
"6594",104.873774336903,0
"6595",0,0
"6596",426.428900609555,0
"6597",0,0
"6598",110.724170839168,0
"6599",1804.08893621705,0
"6600",0,0
"6601",0,0
"6602",0,0
"6603",0,0
"6604",216.681351935749,0
"6605",36.8358298290774,0
"6606",0,0
"6607",0,0
"6608",0,0
"6609",0,0
"6610",0,0
"6611",0,0
"6612",0,0
"6613",0,0
"6614",0,0
"6615",0,0
"6616",0,0
"6617",0,0
"6618",0,0
"6619",0,0
"6620",0,0
"6621",0,0
"6622",0,0
"6623",0,0
"6624",0,0
"6625",0,0
"6626",0,0
"6627",0,0
"6628",0,0
"6629",0,0
"6630",0,0
"6631",0,0
"6632",0,0
"6633",0,0
"6634",0,0
"6635",0,0
"6636",0,0
"6637",0,0
"6638",0,0
"6639",0,0
"6640",0,0
"6641",0,0
"6642",0,0
"6643",0,0
"6644",0,0
"6645",0,0
"6646",0,0
"6647",0,0
"6648",0,0
"6649",0,0
"6650",0,0
"6651",0,0
"6652",0,0
"6653",0,0
"6654",0,0
"6655",0,0
"6656",0,0
"6657",0,0
"6658",0,0
"6659",0,0
"6660",0,0
"6661",0,0
"6662",0,0
"6663",0,0
"6664",0,0
"6665",0,0
"6666",0.563371515032948,0
"6667",0,0
"6668",0,0
"6669",0,0
"6670",43.3362703871499,0
"6671",0,0
"6672",0,0
"6673",343.439942818163,0
"6674",146.303248827018,0
"6675",93.1729813323722,0
"6676",0,0
"6677",136.639260530684,0
"6678",26.0017622322899,0
"6679",17.3345081548599,0
"6680",0,0
"6681",110.247471864909,0
"6682",131.525580625,0
"6683",303.787255413921,0
"6684",0,0
"6685",0,0
"6686",260.017622322899,0
"6687",0,0
"6688",0,0
"6689",0,0
"6690",0,0
"6691",0,0
"6692",0,0
"6693",0,0
"6694",0,0
"6695",0,0
"6696",0,0
"6697",0,0
"6698",0,0
"6699",0,0
"6700",0,0
"6701",290.353011593904,0
"6702",411.694568677924,0
"6703",38.8292982668863,0
"6704",0,0
"6705",216.681351935749,0
"6706",-8.66725407742997,0
"6707",173.345081548599,0
"6708",130.00881116145,0
"6709",303.353892710049,0
"6710",0,0
"6711",0,0
"6712",0,0
"6713",0,0
"6714",17.3345081548599,0
"6715",383.525992926276,0
"6716",0,0
"6717",43.7696330910214,0
"6718",126.108546826606,0
"6719",0,0
"6720",0,0
"6721",0,0
"6722",0,0
"6723",0,0
"6724",0,0
"6725",0,0
"6726",216.681351935749,0
"6727",344.133323144357,0
"6728",0,0
"6729",0,0
"6730",0,0
"6731",0,0
"6732",0,0
"6733",0,0
"6734",0,0
"6735",0,0
"6736",0,0
"6737",0,0
"6738",0,0
"6739",0,0
"6740",0,0
"6741",0,0
"6742",0,0
"6743",0,0
"6744",0,0
"6745",0,0
"6746",0,0
"6747",0,0
"6748",0,0
"6749",0,0
"6750",0,0
"6751",0,0
"6752",0,0
"6753",0,0
"6754",0,0
"6755",0,0
"6756",145.826549852759,0
"6757",170.13819753995,0
"6758",0,0
"6759",0,0
"6760",184.569175578871,0
"6761",52.0035244645798,0
"6762",0,0
"6763",0,0
"6764",0,0
"6765",0,0
"6766",0,0
"6767",347.556888504942,0
"6768",228.598826292216,0
"6769",0,0
"6770",0,0
"6771",0,0
"6772",498.367109452223,0
"6773",7050.81119198928,0
"6774",108.600693590198,0
"6775",103.573686225288,0
"6776",130.442173865321,0
"6777",0,0
"6778",-114.841116525947,0
"6779",0,0
"6780",43.3362703871499,0
"6781",0,0
"6782",0,0
"6783",0,0
"6784",0,0
"6785",0,0
"6786",0,0
"6787",0,0
"6788",0,0
"6789",0,0
"6790",0,0
"6791",0,0
"6792",0,0
"6793",0,0
"6794",0,0
"6795",0,0
"6796",0,0
"6797",0,0
"6798",0,0
"6799",0,0
"6800",0,0
"6801",0,0
"6802",0,0
"6803",0,0
"6804",0,0
"6805",0,0
"6806",0,0
"6807",0,0
"6808",0,0
"6809",0,0
"6810",0,0
"6811",0,0
"6812",0,0
"6813",0,0
"6814",0,0
"6815",86.6725407742997,0
"6816",0,0
"6817",0,0
"6818",0,0
"6819",0,0
"6820",83.4223204952635,0
"6821",0,0
"6822",0,0
"6823",0,0
"6824",0,0
"6825",90.4861325683689,0
"6826",0,0
"6827",82.3389137355847,0
"6828",104.00704892916,0
"6829",125.675184122735,0
"6830",0,0
"6831",0,0
"6832",0,0
"6833",0,0
"6834",0,0
"6835",305.520706229407,0
"6836",0,0
"6837",0,0
"6838",386.992894557248,0
"6839",0,0
"6840",0,0
"6841",0,0
"6842",216.681351935749,0
"6843",130.00881116145,0
"6844",120.691513028212,0
"6845",0,0
"6846",0,0
"6847",0,0
"6848",0,0
"6849",0,0
"6850",0,0
"6851",0,0
"6852",0,0
"6853",0,0
"6854",0,0
"6855",0,1
"6856",0,1
"6857",0,1
"6858",0,1
"6859",0,1
"6860",0,1
"6861",0,0
"6862",0,0
"6863",0,0
